"id","country","district","county","address","postalCode","phone","in","fi","fs","pk","lat","long","fap"
883185313700,"ES","MADRID","MADRID","C/ BERNARDINO DE PANTORBA, 20","28051","914940508","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.364421825265,-3.598976093254,"24/09/2007"
883185312260,"ES","MADRID","MADRID","C/ BRAVO MURILLO, 327","28020","915710836","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.463989800494,-3.696209824572,"01/01/1989"
883185315676,"ES","MADRID","MADRID","C/ BRAVO MURILLO, 5","28015","910632560","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.4343596,-3.7045849,"29/06/2017"
883185312686,"ES","MADRID","MADRID","C/ BUTRÓN, 31","28022","917754841","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.42639948556,-3.608219619713,"16/09/1999"
883185315922,"ES","MADRID","MADRID","C/ CAMINO VIEJO DE LEGANÉS, 104","28025","913619822","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.384256434033,-3.728989900612,"02/12/2016"
883185315226,"ES","MADRID","MADRID","C/ CARDENAL BELLUGA, 10-12","28028","917577560","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.430672582941,-3.665175626984,"19/08/2013"
883185314102,"ES","MADRID","MADRID","C/ CARDENAL VTE. ENRIQUE Y TARANCÓN, 16","28051","913853172","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.364256505078,-3.589622478504,"31/07/2008"
883185315728,"ES","MADRID","MADRID","C/ CARLOS MARTÍN ÁLVAREZ, 45","28018","917165669","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.387560355273,-3.664734887102,"27/11/2015"
883185316044,"ES","MADRID","MADRID","C/ CORAZÓN DE MARÍA, 17","28002","913544491","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.442106700448,-3.668934398672,"22/04/2022"
883185313674,"ES","MADRID","MADRID","C/ DE ARACNE, S/N","28022","917473925","C#1000#1000#1000#1000#1000#1000","C#2200#2200#2200#2200#2200#2200","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.446558572308,-3.586517992382,"19/05/2006"
883185314702,"ES","MADRID","MADRID","C/ DE LA BAHÍA DE GANDO, 1","28042","913121478","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.4652325555,-3.592768221478,"01/07/2009"
883185315036,"ES","MADRID","MADRID","C/ DE LA HULLA, 21","28021","917164874","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.340079531718,-3.675091835651,"13/12/2012"
883185312248,"ES","MADRID","MADRID","C/ DE LA OCA, 29","28025","914612958","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.389595699558,-3.735626647816,"01/01/1989"
883185314512,"ES","MADRID","MADRID","C/ DE LATINA,18","28047","914637714","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.401140851418,-3.751299445438,"12/06/2007"
883185315558,"ES","MADRID","MADRID","C/ ESTOCOLMO, 22","28022","810510690","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.429014294694,-3.600180988361,"03/12/2018"
883185313438,"ES","MADRID","MADRID","C/ FRANCISCO DE MADARIAGA, 3","28017","913770138","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.434737994498,-3.64228046627,"25/01/2007"
883185316562,"ES","MADRID","MADRID","C/ FUENCARRAL, 77","28004","913809735","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.425101884071,-3.70146417057,"24/11/2022"
883185316334,"ES","MADRID","MADRID","C/ GENERAL RICARDOS, 188","28025","914512600","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.386353130192,-3.735272910416,"20/11/2020"
883185315582,"ES","MADRID","MADRID","C/ GUATEMALA, 13","28016","913184261","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.459500681382,-3.672420659487,"29/11/2016"
883185315852,"ES","MADRID","MADRID","C/ IRLANDA, 2","28019","918396395","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.394824049667,-3.721597449074,"21/06/2016"
883185315750,"ES","MADRID","MADRID","C/ JORDÍ SOLÉ TURA, S/N","28055","917164744","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.492912057265,-3.608852613245,"14/12/2017"
883185314446,"ES","MADRID","MADRID","C/ JUAN MIEG, 7","28025","917165506","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.371643827645,-3.72940230423,"29/11/2011"
883185315066,"ES","MADRID","MADRID","C/ JULIÁN CAMARILLO, 13-15","28037","913685460","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.434376442783,-3.631381020832,"05/12/2013"
883185314758,"ES","MADRID","MADRID","C/ LA ADRADA,10","28051","913852402","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.370948000984,-3.611766500664,"11/03/2010"
883185316584,"ES","MADRID","MADRID","C/ LADERA DE LOS ALMENDROS, 28","28032","910688561","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.398976703469,-3.624950429639,"30/11/2022"
883185314192,"ES","MADRID","MADRID","C/ LOPE DE HARO, 14","28039","914252772","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.457094490464,-3.703392186508,"26/11/2007"
883185315816,"ES","MADRID","MADRID","C/ LOS VASCOS, 29","28040","917656579","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.448751787367,-3.71194141786,"03/12/2015"
883185315692,"ES","MADRID","MADRID","C/ LÓPEZ DE HOYOS, 151","28002","917165091","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.448102038564,-3.668468461431,"26/11/2015"
883185314980,"ES","MADRID","MADRID","C/ MANUEL MACHADO, 10","28030","913288291","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.411891619806,-3.659392915344,"25/02/2010"
883185314318,"ES","MADRID","MADRID","C/ MARTÍNEZ DE LA RIVA, 4","28053","914777195","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.395484418592,-3.668007055225,"29/05/2007"
883185316002,"ES","MADRID","MADRID","C/ MARÍA DE MAEZTU, 20","28035","913537887","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.488084532091,-3.730950403965,"15/12/2020"
883185315470,"ES","MADRID","MADRID","C/ MARÍA TUBAU, 26","28050","915687476","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.512472997302,-3.677912015344,"27/08/2014"
883185315824,"ES","MADRID","MADRID","C/ MAURICIO LEGENDRE, 15","28046","913917838","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.471040544254,-3.68690960554,"26/04/2016"
883185314772,"ES","MADRID","MADRID","C/ MONASTERIO DE LAS HUELGAS, 17","28049","914273636","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.502601055056,-3.707218220902,"12/11/2009"
883185314810,"ES","MADRID","MADRID","C/ MONASTERIO DE SUSO Y YUSO, 34","28049","914275699","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.502254506265,-3.698508250332,"02/12/2010"
883185315062,"ES","MADRID","MADRID","C/ OLIVILLO, S/N","28011","913685291","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.40630803592,-3.745218981476,"28/11/2013"
883185315918,"ES","MADRID","MADRID","C/ ORDUÑA, 6","28034","910492642","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.490410445698,-3.688908869311,"28/10/2016"
883185316526,"ES","MADRID","MADRID","C/ PADRE DAMIÁN, 7","28036","913306769","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.454760809428,-3.687255520238,"13/12/2021"
883185315054,"ES","MADRID","MADRID","C/ PEÑALARA, 15","28023","917164880","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.460513617521,-3.800510919567,"05/04/2013"
883185314992,"ES","MADRID","MADRID","C/ PINAR DE SAN JOSÉ, S/N","28054","913094796","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.362745686048,-3.765921602516,"15/07/2010"
883185315738,"ES","MADRID","MADRID","C/ PINTOR JUAN GRIS, 3","28020","915660056","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.456638,-3.6913461,"03/12/2019"
883185315722,"ES","MADRID","MADRID","C/ QUINTANAVIDES, 7 - C/ FORESTA, 4","28050","917326610","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.497891313815,-3.668787712564,"29/09/2015"
883185315938,"ES","MADRID","MADRID","C/ RICARDO SAN JUAN, 34","28043","917623280","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.466043669981,-3.654171908668,"16/07/2019"
883185315168,"ES","MADRID","MADRID","C/ RONDA DE ATOCHA, 26","28012","917164871","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.406315993492,-3.698406851521,"21/11/2012"
883185314510,"ES","MADRID","MADRID","C/ SAN DALMACIO, 2","28021","917978685","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.343762198645,-3.694655218268,"14/06/2007"
883185314352,"ES","MADRID","MADRID","C/ SAN ENRIQUE, 16 - C/ LÉRIDA, 56","28020","915719885","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.455767191193,-3.700301743174,"26/09/2007"
883185315664,"ES","MADRID","MADRID","C/ SAN TELESFORO, 30","28017","917656570","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.425307442269,-3.634192076057,"04/12/2015"
883185314942,"ES","MADRID","MADRID","C/ SECOYA, 6 - C/ REUS, 11-13","28044","917164870","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.371955,-3.742281,"15/11/2012"
883185315278,"ES","MADRID","MADRID","C/ SERRANO, 61","28006","917164862","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.43217,-3.68701,"22/03/2012"
883185314514,"ES","MADRID","MADRID","C/ SINESIO DELGADO, 44","28029","913447889","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.47177,-3.70806,"21/06/2007"
883185314854,"ES","MADRID","MADRID","C/ SINFONÍA, 20 - C/ DE LA DANZA, 9","28054","917165502","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.373170778924,-3.77381364418,"24/11/2011"
883185315610,"ES","MADRID","MADRID","C/ TELÉMACO, 3","28027","913577700","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.4479,-3.64603,"21/10/2014"
883185314864,"ES","MADRID","MADRID","C/ TENIENTE CORONEL NOREÑA, 69","28045","917164875","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.386365377802,-3.691095801258,"04/12/2012"
883185314340,"ES","MADRID","MADRID","C/ TINEO, 5","28031","914947028","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.374390958857,-3.628064373016,"22/07/2010"
883185314866,"ES","MADRID","MADRID","C/ TRAVESÍA DEL PINZÓN, 9","28025","917164863","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.391737628557,-3.741720260258,"31/05/2012"
883185312598,"ES","MADRID","MADRID","C/ VILLA DE ARBANCÓN, 4","28005","915308007","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.4048,-3.70626,"13/12/1999"
883185314668,"ES","MADRID","MADRID","C/ VILLABONA, 2","28041","917463680","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.368857303216,-3.715335160713,"11/12/2008"
883185315130,"ES","MADRID","MADRID","C/ VIRG.DE LA PAZ, 16 -C/VIRG.DE LA ROCA","28027","917164872","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.434421174051,-3.65941900629,"30/11/2012"
883185312918,"ES","MADRID","MADRID","CAMINO VIEJO DE LEGANÉS, 58","28019","914727755","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.388819994068,-3.726844169312,"11/12/2007"
883185314686,"ES","MADRID","MADRID","CTRA.DE VICÁLVARO-EST. DE O'DONNELL,19","28032","917768194","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.405743739708,-3.590653294478,"01/10/2009"
883185315646,"ES","MADRID","MADRID","PASEO GENERAL MARTÍNEZ CAMPOS, 39","28010","917656567","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.4352239529,-3.691886601326,"15/12/2015"
883185314126,"ES","MADRID","MADRID","PASEO STA. MARÍA DE LA CABEZA, 41","28045","915305627","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.402940637742,-3.697240116568,"14/09/2006"
883185314798,"ES","MADRID","MADRID","PASEO YESERÍAS, 3-5 -7","28005","914740222","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.400499700244,-3.712407609787,"11/08/2011"
883185312468,"ES","MADRID","MADRID","PLAZA REYES MAGOS, S/N","28007","915515240","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.409056899438,-3.676111457672,"17/07/1997"
883185316384,"ES","MADRID","MADRID","Pº DE LA HABANA, 10- Pº DE LA CASTELLANA","28036","917676628","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","N",40.447815899999,-3.6901359,"21/10/2021"
883185312670,"ES","MADRID","MAJADAHONDA","C/ ALCALDE JULIO LABRANDERO, 2","28220","916390843","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.467278162249,-3.876239153442,"05/08/1999"
883185312574,"ES","MADRID","MAJADAHONDA","C/ DOCTOR FLEMING, 16","28220","916385470","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.474732016865,-3.877561371689,"04/03/1999"
883185313466,"ES","MADRID","MAJADAHONDA","CTRA. MAJADAHONDA A BOADILLA, 84","28220","916029973","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.459483878534,-3.874275101852,"14/07/2005"
883185314054,"ES","MADRID","MECO","AVDA. UNIÓN EUROPEA, 35 - C/ HOLANDA","28880","918790253","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.550060570682,-3.338755947256,"15/05/2014"
883185314244,"ES","MADRID","MEJORADA DEL CAMPO","C/ ESLA, 3","28840","917165503","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.38953496156,-3.492612593918,"08/11/2011"
883185314870,"ES","MADRID","MORALZARZAL","CAMINO LOS LINARES, S/N - CTRA. M-615","28411","918404950","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.686384406268,-3.966285015869,"10/10/2013"
883185312242,"ES","MADRID","MÓSTOLES","AVDA. ALCALDE DE MOSTOLES, 2","28932","916147620","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.331870235957,-3.856370626711,"01/01/1989"
883185314586,"ES","MADRID","MÓSTOLES","AVDA. DE LA ONU, S/N - C/ DE LA REGUERA","28936","916459001","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.315798206993,-3.850593965607,"28/04/2009"
883185315500,"ES","MADRID","MÓSTOLES","AVDA. OLÍMPICA, 25","28935","917164525","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.329660922369,-3.88309,"26/11/2015"
883185314026,"ES","MADRID","MÓSTOLES","C/ DEL CASTAÑO, S/N","28935","916012606","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.305991684242,-3.926481895666,"26/07/2006"
883185312240,"ES","MADRID","MÓSTOLES","C/ DOCTOR LUIS MONTES, 2","28935","916471829","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.316029645293,-3.878577406082,"01/01/1989"
883185314868,"ES","MADRID","MÓSTOLES","C/ MORALEJA DE EN MEDIO, S/N","28938","917164864","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.31306911443,-3.869245830688,"29/05/2012"
883185314994,"ES","MADRID","MÓSTOLES","C/ RAMÓN VEREA, 2 - C/ A. DE BENTACOURT","28935","917164879","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.342384729443,-3.869884662704,"03/05/2013"
883185315992,"ES","MADRID","NAVALCARNERO","C/ LAS ERAS, 3","28600","810510328","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.288715046262,-4.004277188361,"22/10/2018"
883185316578,"ES","MADRID","PARACUELLOS DE JARAMA","AVDA. DE LOS HOYOS, 2","28860","910688559","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.509119690004,-3.512109826181,"26/09/2022"
883185313460,"ES","MADRID","PARLA","AVDA. DE LOS PLANETAS, S/N","28983","916054736","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.236271346855,-3.752173001327,"17/07/2008"
883185313652,"ES","MADRID","PARLA","AVDA. DEL LEGUARIO, 53","28981","916981149","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.225558456449,-3.772481661377,"10/04/2008"
883185313736,"ES","MADRID","PARLA","C/ BERLÍN, 2","28983","916992862","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.237783501572,-3.758224169311,"15/12/2005"
883185311566,"ES","MADRID","PARLA","C/ LAGO DEL RETIRO, S/N","28981","916993558","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.245027878759,-3.777111923943,"26/09/2002"
883185316452,"ES","MADRID","PARLA","C/ TOLEDO, S/N","28981","917676629","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.229403515947,-3.776994461308,"13/12/2021"
883185314400,"ES","MADRID","PINTO","AVDA. ANTONIO LÓPEZ, S/N","28320","916706184","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.253412422578,-3.699352449074,"15/01/2009"
883185314386,"ES","MADRID","PINTO","C/ BUENOS AIRES, 2","28320","916923927","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.239313976203,-3.703190699406,"08/04/2010"
883185312262,"ES","MADRID","POZUELO DE ALARCÓN","CTRA. POZUELO - MAJADAHONDA, KM. 2,6","28223","913523944","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.441852379076,-3.844826063824,"01/01/1989"
883185313746,"ES","MADRID","RIVAS VACÍAMADRID","AVDA. PILAR MIRÓ - C/ ADOLFO MARSILLACH","28521","914996325","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.354620659724,-3.518165334988,"01/08/2006"
883185314082,"ES","MADRID","RIVAS VACÍAMADRID","C/ CÉSAR MANRIQUE, 2","28522","917519704","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.35538,-3.54193,"29/11/2007"
883185316564,"ES","MADRID","RIVAS VACÍAMADRID","C/ LOLO RICO, 1","28523","917578853","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.376264617311,-3.534025779954,"10/02/2022"
883185315274,"ES","MADRID","RIVAS VACÍAMADRID","C/ MARIE CURIE, 5","28521","917165501","C#1000#1000#1000#1000#1000#1000","C#2200#2200#2200#2200#2200#2200","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.336358999322,-3.525239271164,"23/09/2011"
883185313654,"ES","MADRID","SAN AGUSTIN DE GUADALIX","C/ FÉLIX RODRÍGUEZ DE LA FUENTE, 1","28750","918419738","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.680423206284,-3.620950380287,"15/12/2005"
883185315106,"ES","MADRID","SAN FERNANDO DE HENARES","N-II KM. 16, S/N","28830","917164878","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.448007270035,-3.523609834957,"15/03/2013"
883185316228,"ES","MADRID","SAN MARTÍN DE LA VEGA","AVDA. NATIVIDAD, 23","28330","914512601","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.214937789745,-3.578008100139,"23/11/2020"
883185315220,"ES","MADRID","SAN MARTÍN DE VALDEIGLESIAS","C/ MECÁNICOS, 3 - CTRA. DE TOLEDO, 26","28680","918460999","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.35879940572,-4.409842213631,"19/07/2012"
883185313290,"ES","MADRID","SAN SEBASTIÁN DE LOS REYES","AV.NAVARRONDAN, S/N - C/ISLA DE LA PALMA","28702","916639034","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.55630997179,-3.627083819609,"03/10/2006"
883185314450,"ES","MADRID","SAN SEBASTIÁN DE LOS REYES","AVDA. DE LA SIERRA, 24 - AVDA.GUADARRAMA","28701","916516039","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.547243313657,-3.634356880951,"14/12/2010"
883185314738,"ES","MADRID","SAN SEBASTIÁN DE LOS REYES","AVDA. DEL JUNCAL, 3","28703","916593296","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.540471846653,-3.624273120203,"25/08/2009"
883185315874,"ES","MADRID","SAN SEBASTIÁN DE LOS REYES","C/ GLORIA FUERTES, S/N","28701","913088272","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.555362100239,-3.653936175949,"30/09/2016"
883185314644,"ES","MADRID","SAN SEBASTIÁN DE LOS REYES","PASEO DE EUROPA, S/N - C/ CIRUELOS","28703","916524766","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.546594218596,-3.621417727509,"21/07/2009"
883185313210,"ES","MADRID","SEVILLA LA NUEVA","C/ JOSE ANTONIO, 63","28609","918128131","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.350045470567,-4.02178769577,"13/05/2004"
883185313530,"ES","MADRID","TORREJÓN DE ARDOZ","AVDA. CONSTITUCIÓN, 225","28850","916781280","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.463996310515,-3.445803381615,"04/09/2008"
883185316112,"ES","MADRID","TORREJÓN DE ARDOZ","AVDA. DE LA CONSTITUCIÓN, 102","28850","913809033","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.457903344775,-3.468865035443,"09/09/2019"
883185314232,"ES","MADRID","TORREJÓN DE ARDOZ","C/ CIRCUNVALACIÓN, 110 - C/ LANZAROTE, 1","28850","916569848","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.458765715526,-3.457671369381,"10/12/2007"
883185313584,"ES","MADRID","TORREJÓN DE ARDOZ","C/ DEL RÍO, 45 - CTRA. DE LOECHES","28850","916758612","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.449282601404,-3.469880058861,"22/06/2006"
883185313440,"ES","MADRID","TORREJÓN DE ARDOZ","C/ SAN FERNANDO, 9","28850","916769211","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.46066551643,-3.490148746033,"24/11/2005"
883185312738,"ES","MADRID","TORREJÓN DE ARDOZ","C/POZO DE LAS NIEVES, 34 - C/EBANISTERÍA","28850","916761102","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.444669875479,-3.462231982803,"09/11/2000"
883185314278,"ES","MADRID","TORREJÓN DE LA CALZADA","C/ REAL, S/N","28991","918166179","C#####C#","C#####C#","15/01/23-C#20/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C","S",40.192659774465,-3.803688949738,"23/11/2006"
883185311758,"ES","MADRID","TORRELODONES","C/ LUARCA, 1","28250","918593517","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.571097441486,-3.924435685844,"22/07/2004"
883185312872,"ES","MADRID","TRES CANTOS","PLAZA DE LA ESTACIÓN, S/N","28760","918046471","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.598823707521,-3.715668949738,"22/01/2004"
883185314856,"ES","MADRID","VALDEMORILLO","AVDA. PLAZA DE TOROS, 4","28210","918978557","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#03/02/23-C#05/02/23-C","S",40.499650654372,-4.070003526459,"10/06/2010"
883185315950,"ES","MADRID","VALDEMORO","C/ EMILIA PARDO BAZÁN, 5","28340","913009267","C######","C######","15/01/23-C#22/01/23-C#29/01/23-C#05/02/23-C#12/02/23-C","S",40.193786048424,-3.691236042992,"03/12/2018"
